GDLcode,constant,iso_code,country,region,shdi
CRIr105,World,CRI,Costa Rica,Guanacaste,   0.772766000000000
CRIr106,World,CRI,Costa Rica,Puntarenas,   0.756925000000000
CRIr107,World,CRI,Costa Rica,Limon,   0.751956000000000
CUBr101,World,CUB,Cuba,Occidente,   0.778466000000000
CUBr102,World,CUB,Cuba,Ciudad Habana,   0.804325000000000
CUBr103,World,CUB,Cuba,Centro,   0.770217000000000
CUBr104,World,CUB,Cuba,Oriente,   0.770758000000000
CYPt,World,CYP,Cyprus,Total,   0.872885000000000
CZEr102,World,CZE,Czech Republic,Stredni Cechy,   0.848318000000000
CZEr103,World,CZE,Czech Republic,Jihozapad,   0.879274000000000
CZEr104,World,CZE,Czech Republic,Severozapad,   0.835708000000000
CZEr105,World,CZE,Czech Republic,Severovychod,   0.869675000000000
CZEr106,World,CZE,Czech Republic,Jihovychod,   0.902724000000000
CZEr107,World,CZE,Czech Republic,Stredni Morava,   0.873198000000000
CZEr108,World,CZE,Czech Republic,Moravskoslezsko,   0.868436000000000
DEUr101,World,DEU,Germany,Baden-Wurttemberg,   0.953332000000000
DEUr102,World,DEU,Germany,Bayern,   0.945968000000000
DEUr103,World,DEU,Germany,Berlin,   0.950224000000000
DEUr104,World,DEU,Germany,Brandenburg,   0.912999000000000
DEUr105,World,DEU,Germany,Bremen,   0.952149000000000
DEUr106,World,DEU,Germany,Hamburg,   0.975038000000000
DEUr107,World,DEU,Germany,Hessen,   0.949333000000000
DEUr108,World,DEU,Germany,Mecklenburg-Vorpommern,   0.909200000000000
DEUr109,World,DEU,Germany,Niedersachsen,   0.921279000000000
DEUr110,World,DEU,Germany,Nordrhein-Westfalen,   0.935968000000000
DEUr111,World,DEU,Germany,Rheinland-Pfalz,   0.928257000000000
DEUr112,World,DEU,Germany,Saarland,   0.931239000000000
DEUr113,World,DEU,Germany,Sachsen,   0.930759000000000
DEUr114,World,DEU,Germany,Sachsen-Anhalt,   0.908305000000000
DEUr115,World,DEU,Germany,Schleswig-Holstein,   0.919534000000000
DEUr116,World,DEU,Germany,Thuringen,   0.920574000000000
DJIr101,World,DJI,Djibouti,Djibouti,   0.502542000000000
DJIr102,World,DJI,Djibouti,Other Districts,   0.445177000000000
DMAt,World,DMA,Dominica,Total,   0.724150000000000
DNKr101,World,DNK,Denmark,Hovedstaden,   0.950830000000000
DNKr102,World,DNK,Denmark,Sjaelland,   0.903163000000000
DNKr103,World,DNK,Denmark,Syddanmark,   0.923235000000000
DNKr104,World,DNK,Denmark,Midtjylland,   0.927585000000000
DNKr105,World,DNK,Denmark,Nordjylland,   0.913934000000000
DOMr101,World,DOM,Dominican Republic,"Region 0 (Distrito Nacional, Santo Domingo, Monte Plata)",   0.763976000000000
DOMr102,World,DOM,Dominican Republic,"Region I (Peravia, San Cristobal, San Jose de Ocoa, Azua)",   0.744082000000000
DOMr103,World,DOM,Dominican Republic,"Region II (Espaillat, Puerto Plata, Santiago)",   0.754146000000000
DOMr104,World,DOM,Dominican Republic,"Region III (Duarte, Maria Trinidad Sanchez, Salcedo, Samana)",   0.745414000000000
DOMr105,World,DOM,Dominican Republic,"Region IV (Independencia, Bahoruco, Barahona, Pedernales)",   0.705916000000000
DOMr106,World,DOM,Dominican Republic,"Region V (El Seibo, La Altagracia, La Romana, San Pedro de Macoris, Hato Mayor)",   0.728875000000000
DOMr107,World,DOM,Dominican Republic,"Region VI (San Juan, Elias Pina)",   0.696664000000000
DOMr108,World,DOM,Dominican Republic,"Region VII (Dajabon, Monte Cristi, Santiago Rodriguez, Valverde)",   0.694313000000000
DOMr109,World,DOM,Dominican Republic,"Region VIII (La Vega, Monsenor Nouel, Sanchez Ramirez)",   0.737036000000000
DZAr101,World,DZA,Algeria,"Nord Centre (Alger, Blida, Boumerdes, Tipaza, Bouira, Medea, Tizi-Ouzou, Bejaia, Chlef, Ain Defla)",   0.771791000000000
DZAr102,World,DZA,Algeria,"Nord Est (Annaba, Constantine, Skikda, Jijel, Mila, Souk Ahras, El Tarf, Guelma)",   0.778039000000000
DZAr103,World,DZA,Algeria,"Nord Ouest (Oran, Tlemcen, Mostaganem, Ain Temouchent, Relizane, Sidi Bel Abbes, Mascara)",   0.745573000000000
DZAr104,World,DZA,Algeria,"Hauts Plateaux Centre (Djelfa, Laghouat, MSila)",   0.724767000000000
DZAr105,World,DZA,Algeria,"Hauts Plateaux Est (Setif, Batna, Khenchela, Bordj Bou Arreridj, Oum El Bouaghi, Tebessa)",   0.758983000000000
DZAr106,World,DZA,Algeria,"Hauts Plateaux Ouest (Tiaret, Saida, Tissemsilt, Naama, El Bayadh)",   0.736582000000000
DZAr107,World,DZA,Algeria,"Sud (Bechar, Tindouf, Adrar, Ghardaia, Biskra, El Oued, Ouargla, Tamanrasset,Illizi)",   0.749353000000000
ECUr101,World,ECU,Ecuador,Coste,   0.756182000000000
ECUr102,World,ECU,Ecuador,Sierra,   0.771955000000000
ECUr103,World,ECU,Ecuador,Oriente,   0.721782000000000
EGYr101,World,EGY,Egypt,Cairo,   0.742961000000000
EGYr102,World,EGY,Egypt,Alexandria,   0.745165000000000
EGYr103,World,EGY,Egypt,Port Said,   0.759989000000000
EGYr104,World,EGY,Egypt,Suez,   0.747418000000000
EGYr105,World,EGY,Egypt,Damietta,   0.723421000000000
EGYr106,World,EGY,Egypt,Dakahlia,   0.715746000000000
EGYr107,World,EGY,Egypt,Sharkia,   0.698965000000000
EGYr108,World,EGY,Egypt,Kalyubia,   0.703751000000000
EGYr109,World,EGY,Egypt,Kafr El-Sheikh,   0.705533000000000
EGYr110,World,EGY,Egypt,Gharbia,   0.710370000000000
EGYr111,World,EGY,Egypt,Menoufia,   0.718472000000000
EGYr112,World,EGY,Egypt,Behera,   0.687867000000000
EGYr113,World,EGY,Egypt,Ismailia,   0.713288000000000
EGYr114,World,EGY,Egypt,Giza,   0.700720000000000
EGYr115,World,EGY,Egypt,Beni Suef,   0.668338000000000
EGYr116,World,EGY,Egypt,Fayoum,   0.672850000000000
EGYr117,World,EGY,Egypt,Menya,   0.664361000000000
EGYr118,World,EGY,Egypt,Assuit,   0.649018000000000
EGYr119,World,EGY,Egypt,Souhag,   0.658721000000000
EGYr120,World,EGY,Egypt,Qena,   0.679964000000000
EGYr121,World,EGY,Egypt,Aswan,   0.692479000000000
EGYr122,World,EGY,Egypt,"Frontier governorates (Red Sea, New Valley, Matroh, North Sainai, South Sainai)",   0.704083000000000
ERIr101,World,ERI,Eritrea,Debubawi Keyih Bahri (Southern Red Sea),   0.440123000000000
ERIr102,World,ERI,Eritrea,Maekel (Central including Asmara),   0.597003000000000
ERIr103,World,ERI,Eritrea,Semenawi Keyih Bahri (Northern Red Sea),   0.351499000000000
ERIr104,World,ERI,Eritrea,Anseba,   0.390157000000000
ERIr105,World,ERI,Eritrea,Gash Barka,   0.323548000000000
ERIr106,World,ERI,Eritrea,Debub (Southern),   0.411343000000000
ESPr101,World,ESP,Spain,Galicia,   0.886033000000000
ESPr102,World,ESP,Spain,Principado de Asturias,   0.887099000000000
ESPr103,World,ESP,Spain,Cantabria,   0.890251000000000
ESPr104,World,ESP,Spain,Pais Vasco,   0.921215000000000
ESPr105,World,ESP,Spain,Comunidad Foral de Navarra,   0.912316000000000
ESPr106,World,ESP,Spain,La Rioja,   0.901658000000000
ESPr107,World,ESP,Spain,Aragon,   0.898297000000000
ESPr108,World,ESP,Spain,Comunidad de Madrid,   0.927635000000000
ESPr109,World,ESP,Spain,Castilla y Leon,   0.894819000000000
ESPr110,World,ESP,Spain,Castilla-la Mancha,   0.858937000000000
ESPr111,World,ESP,Spain,Extremadura,   0.852518000000000
ESPr112,World,ESP,Spain,Cataluna,   0.906863000000000
ESPr113,World,ESP,Spain,Comunidad Valenciana,   0.880688000000000
ESPr114,World,ESP,Spain,Illes Balears,   0.862665000000000
ESPr115,World,ESP,Spain,Andalucia,   0.862463000000000
ESPr116,World,ESP,Spain,Region de Murcia,   0.873739000000000
ESPr119,World,ESP,Spain,Canarias,   0.861149000000000
ESTr101,World,EST,Estonia,Pohja-Eesti,   0.922306000000000
ESTr102,World,EST,Estonia,Laane-Eesti,   0.838052000000000
ESTr103,World,EST,Estonia,Kesk-Eesti,   0.820687000000000
ESTr104,World,EST,Estonia,Kirde-Eesti,   0.838946000000000
ESTr105,World,EST,Estonia,Louna-Eesti,   0.856212000000000
ETHr101,World,ETH,Ethiopia,Tigray,   0.490767000000000
ETHr102,World,ETH,Ethiopia,Affar,   0.417471000000000
ETHr103,World,ETH,Ethiopia,Amhara,   0.449417000000000
ETHr104,World,ETH,Ethiopia,Oromiya,   0.454941000000000
ETHr105,World,ETH,Ethiopia,Somali,   0.420412000000000
ETHr106,World,ETH,Ethiopia,Ben-Gumz,   0.462407000000000
ETHr107,World,ETH,Ethiopia,SNNP,   0.473291000000000
ETHr108,World,ETH,Ethiopia,Gambela,   0.547956000000000
ETHr109,World,ETH,Ethiopia,Harari,   0.568811000000000
ETHr110,World,ETH,Ethiopia,Addis,   0.697035000000000
ETHr111,World,ETH,Ethiopia,Dire Dawa,   0.553080000000000
FINr101,World,FIN,Finland,Lansi-Suomi,   0.919009000000000
FINr102,World,FIN,Finland,Helsinki-Uusimaa,   0.945903000000000
FINr103,World,FIN,Finland,Etela-Suomi,   0.915061000000000
FINr104,World,FIN,Finland,Pohjois-ja Ita-Suomi,   0.910002000000000
FINr105,World,FIN,Finland,Aland,   0.912185000000000
FRAr101,World,FRA,France,Ile de France,   0.938138000000000
FRAr102,World,FRA,France,Champagne-Ardenne,   0.862053000000000
FRAr103,World,FRA,France,Picardie,   0.847799000000000
FRAr104,World,FRA,France,Haute-Normandie,   0.866811000000000
FRAr105,World,FRA,France,Centre,   0.869039000000000
FRAr106,World,FRA,France,Basse-Normandie,   0.863182000000000
FRAr107,World,FRA,France,Bourgogne,   0.867271000000000
FRAr108,World,FRA,France,Nord,   0.863728000000000
FRAr109,World,FRA,France,Lorraine,   0.869935000000000
FRAr110,World,FRA,France,Alsace,   0.885024000000000
FRAr111,World,FRA,France,Franche-Comte,   0.871529000000000
FRAr112,World,FRA,France,Pays de la Loire,   0.884250000000000
FRAr113,World,FRA,France,Bretagne,   0.882430000000000
FRAr114,World,FRA,France,Poitou-Charentes,   0.870432000000000
FRAr115,World,FRA,France,Aquitaine,   0.885896000000000
FRAr116,World,FRA,France,Midi-Pyrenees,   0.895633000000000
FRAr117,World,FRA,France,Limousin,   0.872283000000000
FRAr118,World,FRA,France,Rhone-Alpes,   0.900857000000000
FRAr119,World,FRA,France,Auvergne,   0.871425000000000
FRAr120,World,FRA,France,Languedoc-Roussillon,   0.873177000000000
FRAr121,World,FRA,France,Provence-Alpes-Cote dAzur,   0.890582000000000
FRAr122,World,FRA,France,Corse,   0.862915000000000
FRAr127,World,FRA,France,French Guyana,   0.789357000000000
FRAr129,World,FRA,France,Mayotte,   0.781143000000000
FSMt,World,FSM,Micronesia (Federated States o,Total,   0.613341000000000
GABr101,World,GAB,Gabon,Estuaire,   0.688940000000000
GABr102,World,GAB,Gabon,Haut Ogooue,   0.682690000000000
GABr103,World,GAB,Gabon,Moyen Ogooue,   0.656261000000000
GABr104,World,GAB,Gabon,Ngounie,   0.622308000000000
GABr105,World,GAB,Gabon,Nyanga,   0.639093000000000
GABr106,World,GAB,Gabon,Ogooue Ivindo,   0.599908000000000
GABr107,World,GAB,Gabon,Ogooue Lolo,   0.633453000000000
GABr108,World,GAB,Gabon,Ogooue Maritime,   0.649425000000000
GABr109,World,GAB,Gabon,Woleu Ntem,   0.645480000000000
GBRr101,World,GBR,United Kingdom,North East,   0.895170000000000
GBRr102,World,GBR,United Kingdom,North West,   0.907496000000000
GBRr103,World,GBR,United Kingdom,Yorkshire and The Humber,   0.901585000000000
GBRr104,World,GBR,United Kingdom,East Midlands,   0.906842000000000
GBRr105,World,GBR,United Kingdom,West Midlands,   0.903323000000000
GBRr106,World,GBR,United Kingdom,East of England,   0.910135000000000
GBRr107,World,GBR,United Kingdom,London,   0.966134000000000
GBRr108,World,GBR,United Kingdom,South East,   0.932128000000000
GBRr109,World,GBR,United Kingdom,South West,   0.917900000000000
GBRr110,World,GBR,United Kingdom,Wales,   0.884092000000000
GBRr111,World,GBR,United Kingdom,Scotland,   0.912853000000000
GBRr112,World,GBR,United Kingdom,Northern Ireland,   0.886623000000000
GEOr102,World,GEO,Georgia,Ajaria,   0.785744000000000
GEOr103,World,GEO,Georgia,Guria,   0.779487000000000
GEOr104,World,GEO,Georgia,Imereti,   0.773102000000000
GEOr105,World,GEO,Georgia,Kakheti,   0.759360000000000
GEOr106,World,GEO,Georgia,Kvemo Kartli,   0.737343000000000
GEOr107,World,GEO,Georgia,Mtskheta-Mtianeti,   0.752002000000000
GEOr108,World,GEO,Georgia,Racha-Lochkhumi-Kvemo Svaneti,   0.735463000000000
GEOr109,World,GEO,Georgia,Samegrelo-Zemo Svateni,   0.761873000000000
GEOr110,World,GEO,Georgia,Samtskhe-Javakheti,   0.744222000000000
GEOr111,World,GEO,Georgia,Shida Kartli,   0.748136000000000
GEOr112,World,GEO,Georgia,Tbilisi,   0.864533000000000
GHAr101,World,GHA,Ghana,Western,   0.622694000000000
GHAr102,World,GHA,Ghana,Central,   0.552450000000000
GHAr103,World,GHA,Ghana,Greater Accra,   0.660756000000000
GHAr104,World,GHA,Ghana,Volta,   0.595170000000000
GHAr105,World,GHA,Ghana,Eastern,   0.592429000000000
GHAr106,World,GHA,Ghana,Ashanti,   0.607451000000000
GHAr107,World,GHA,Ghana,Brong Ahafo,   0.584712000000000
GHAr108,World,GHA,Ghana,Northern,   0.503500000000000
GHAr109,World,GHA,Ghana,Upper West,   0.526835000000000
GHAr110,World,GHA,Ghana,Upper East,   0.523864000000000
GINr101,World,GIN,Guinea,Boke,   0.442509000000000
GINr102,World,GIN,Guinea,Conakry,   0.655283000000000
GINr103,World,GIN,Guinea,Faranah,   0.404665000000000
GINr104,World,GIN,Guinea,Kankan,   0.392609000000000
GINr105,World,GIN,Guinea,Kindia,   0.457775000000000
GINr106,World,GIN,Guinea,Labe,   0.394089000000000
GINr107,World,GIN,Guinea,Mamou,   0.427493000000000
GINr108,World,GIN,Guinea,N Zerekore,   0.448237000000000
GMBr101,World,GMB,Gambia,Banjul,   0.556240000000000
GMBr102,World,GMB,Gambia,Kanifing,   0.541913000000000
GMBr103,World,GMB,Gambia,Brikama,   0.498606000000000
GMBr104,World,GMB,Gambia,Mansakonko,   0.433005000000000
GMBr105,World,GMB,Gambia,Kerewan,   0.413076000000000
GMBr106,World,GMB,Gambia,Kuntaur,   0.331893000000000
GMBr107,World,GMB,Gambia,Janjabureh,   0.399209000000000
GMBr108,World,GMB,Gambia,Basse,   0.352471000000000
GNBr101,World,GNB,Guinea Bissau,Tombali,   0.419859000000000
GNBr102,World,GNB,Guinea Bissau,Quinara,   0.436747000000000
GNBr103,World,GNB,Guinea Bissau,Oio,   0.428066000000000
GNBr104,World,GNB,Guinea Bissau,Biombo,   0.467226000000000
GNBr105,World,GNB,Guinea Bissau,Bolama,   0.440621000000000
GNBr106,World,GNB,Guinea Bissau,Bafata,   0.366052000000000
GNBr107,World,GNB,Guinea Bissau,Gabu,   0.344076000000000
GNBr108,World,GNB,Guinea Bissau,Cacheu,   0.452107000000000
GNBr109,World,GNB,Guinea Bissau,Bissau,   0.550853000000000
GNQr101,World,GNQ,Equatorial Guinea,"Annobon, Bioko",   0.708310000000000
GNQr102,World,GNQ,Equatorial Guinea,Centro Sur,   0.502828000000000
GNQr103,World,GNQ,Equatorial Guinea,Kie Ntem,   0.527584000000000
GNQr104,World,GNQ,Equatorial Guinea,Litoral,   0.624525000000000
GNQr105,World,GNQ,Equatorial Guinea,Wele Nzas,   0.484837000000000
GRCr101,World,GRC,Greece,Attiki,   0.895550000000000
GRCr102,World,GRC,Greece,Voreio Aigaio,   0.860484000000000
GRCr103,World,GRC,Greece,Notio Aigaio,   0.831741000000000
GRCr104,World,GRC,Greece,Kriti,   0.869772000000000
GRCr105,World,GRC,Greece,"Anatoliki Makedonia, Thraki",   0.834505000000000
GRCr106,World,GRC,Greece,Kentriki Makedonia,   0.860903000000000
GRCr107,World,GRC,Greece,Dytiki Makedonia,   0.867686000000000
GRCr108,World,GRC,Greece,Ipeiros,   0.865206000000000
GRCr109,World,GRC,Greece,Thessalia,   0.849992000000000
GRCr110,World,GRC,Greece,Ionia Nisia,   0.865232000000000
GRCr111,World,GRC,Greece,Dytiki Ellada,   0.852167000000000
GRCr112,World,GRC,Greece,Sterea Ellada,   0.835742000000000
GRCr113,World,GRC,Greece,Peloponnisos,   0.837254000000000
GRDt,World,GRD,Grenada,Total,   0.763377000000000
GTMr101,World,GTM,Guatemala,Metropolitan,   0.750550000000000
GTMr102,World,GTM,Guatemala,North,   0.573396000000000
GTMr103,World,GTM,Guatemala,North-Oriental,   0.645186000000000
GTMr104,World,GTM,Guatemala,South-Oriental,   0.636450000000000
GTMr105,World,GTM,Guatemala,Central,   0.663823000000000
GTMr106,World,GTM,Guatemala,South-Occidental,   0.629599000000000
GTMr107,World,GTM,Guatemala,North-Occidental,   0.573704000000000
GTMr108,World,GTM,Guatemala,Peten,   0.629695000000000
GUYr101,World,GUY,Guyana,Barima-Waini,   0.581798000000000
GUYr102,World,GUY,Guyana,Pomeroon-Supenaam,   0.643675000000000
GUYr103,World,GUY,Guyana,Essequibo Islands-West Demerara,   0.658944000000000
GUYr104,World,GUY,Guyana,Demerara-Mahaica,   0.689839000000000
GUYr105,World,GUY,Guyana,Mahaica-Berbice,   0.667689000000000
GUYr106,World,GUY,Guyana,East Berbice-Corentyne,   0.659630000000000
GUYr107,World,GUY,Guyana,Cuyuni-Mazaruni,   0.625549000000000
GUYr108,World,GUY,Guyana,Potaro-Siparuni,   0.547256000000000
GUYr109,World,GUY,Guyana,Upper Takutu-Upper Essequibo,   0.588693000000000
GUYr110,World,GUY,Guyana,Upper Demerara-Berbice,   0.692607000000000
HNDr101,World,HND,Honduras,Atlantida,   0.648172000000000
HNDr102,World,HND,Honduras,Colon,   0.607925000000000
HNDr103,World,HND,Honduras,Comayagua,   0.605363000000000
HNDr104,World,HND,Honduras,Copan,   0.564794000000000
HNDr105,World,HND,Honduras,Cortes,   0.663721000000000
HNDr106,World,HND,Honduras,Choluteca,   0.573793000000000
HNDr107,World,HND,Honduras,El Paraiso,   0.574654000000000
HNDr108,World,HND,Honduras,Francisco Morazan,   0.692938000000000
HNDr109,World,HND,Honduras,Gracias a Dios,   0.540375000000000
HNDr110,World,HND,Honduras,Intibuca,   0.546757000000000
HNDr111,World,HND,Honduras,Islas de la Bahia,   0.648173000000000
HNDr112,World,HND,Honduras,La Paz,   0.571057000000000
HNDr113,World,HND,Honduras,Lempira,   0.518080000000000
HNDr114,World,HND,Honduras,Ocotepeque,   0.577845000000000
HNDr115,World,HND,Honduras,Olancho,   0.591059000000000
HNDr116,World,HND,Honduras,Santa Barbara,   0.588286000000000
HNDr117,World,HND,Honduras,Valle,   0.591001000000000
HNDr118,World,HND,Honduras,Yoro,   0.609881000000000
HRVr101,World,HRV,Croatia,City of Zagreb,   0.894575000000000
HRVr102,World,HRV,Croatia,County of Zagreb,   0.818943000000000
HRVr103,World,HRV,Croatia,County of Krapina-Zagorje,   0.796452000000000
HRVr104,World,HRV,Croatia,County of Varazdin,   0.820650000000000
HRVr105,World,HRV,Croatia,County of Koprivnica-Krizevc,   0.805879000000000
HRVr106,World,HRV,Croatia,County of Medimurje,   0.815621000000000
HRVr107,World,HRV,Croatia,County of Bjelovar-Bilogora,   0.795279000000000
HRVr108,World,HRV,Croatia,County of Virovitica-Podravina,   0.778292000000000
HRVr109,World,HRV,Croatia,County of Pozega-Slavonia,   0.785455000000000
HRVr110,World,HRV,Croatia,County of Brod-Posavina,   0.788281000000000
HRVr111,World,HRV,Croatia,County of Osijek-Baranja,   0.815418000000000
HRVr112,World,HRV,Croatia,County of Vukovar-Srijem,   0.788304000000000
HRVr113,World,HRV,Croatia,County of Karlovac,   0.809815000000000
HRVr114,World,HRV,Croatia,County of Sisak-Moslavina,   0.803794000000000
HRVr115,World,HRV,Croatia,County of Primorje-Gorski Kotar,   0.862987000000000
HRVr116,World,HRV,Croatia,County of Lika-Senj,   0.802581000000000
HRVr117,World,HRV,Croatia,County of Zadar,   0.818924000000000
HRVr118,World,HRV,Croatia,County of Sibenik-Knin,   0.812925000000000
HRVr119,World,HRV,Croatia,County of Split-Dalmatia,   0.829951000000000
HRVr120,World,HRV,Croatia,County of Istria,   0.853241000000000
HRVr121,World,HRV,Croatia,County of Dubrovnik-Neretva,   0.845933000000000
HTIr101,World,HTI,Haiti,West (incl Metropolitain area),   0.534189000000000
HTIr102,World,HTI,Haiti,South-East,   0.480497000000000
HTIr103,World,HTI,Haiti,North,   0.515942000000000
HTIr104,World,HTI,Haiti,North-East,   0.491283000000000
HTIr105,World,HTI,Haiti,Artibonite,   0.468437000000000
HTIr106,World,HTI,Haiti,Centre,   0.453548000000000
HTIr107,World,HTI,Haiti,South,   0.486723000000000
HTIr108,World,HTI,Haiti,Grande-Anse,   0.470999000000000
HTIr109,World,HTI,Haiti,North-West,   0.492215000000000
HUNr101,World,HUN,Hungary,Kozep-Magyarorszag,   0.901630000000000
HUNr102,World,HUN,Hungary,Kozep-Dunantul,   0.824656000000000
HUNr103,World,HUN,Hungary,Nyugat-Dunantul,   0.846043000000000
HUNr104,World,HUN,Hungary,Del-Dunantul,   0.808018000000000
HUNr105,World,HUN,Hungary,Eszak-Magyarorszag,   0.796221000000000
HUNr106,World,HUN,Hungary,Eszak-Alfold,   0.805047000000000
HUNr107,World,HUN,Hungary,Del-Alfold,   0.818679000000000
IDNr101,World,IDN,Indonesia,DI Aceh,   0.719116000000000
IDNr102,World,IDN,Indonesia,North Sumatra,   0.718468000000000
IDNr103,World,IDN,Indonesia,West Sumatra,   0.733559000000000
IDNr104,World,IDN,Indonesia,Riau (incl. Riau islands),   0.744155000000000
IDNr105,World,IDN,Indonesia,Jambi,   0.699404000000000
IDNr106,World,IDN,Indonesia,South Sumatra,   0.705416000000000
IDNr107,World,IDN,Indonesia,Bengkulu,   0.717133000000000
IDNr108,World,IDN,Indonesia,Lampung,   0.693176000000000
IDNr109,World,IDN,Indonesia,Bangka Belitung,   0.716356000000000
IDNr110,World,IDN,Indonesia,DKI Jakarta,   0.785115000000000
IDNr111,World,IDN,Indonesia,West Java,   0.714492000000000
IDNr112,World,IDN,Indonesia,Central Java,   0.693632000000000
IDNr113,World,IDN,Indonesia,DI Yogyakarta,   0.761960000000000
IDNr114,World,IDN,Indonesia,East Java,   0.702220000000000
IDNr115,World,IDN,Indonesia,Banten,   0.711589000000000
IDNr116,World,IDN,Indonesia,Bali,   0.736944000000000
IDNr117,World,IDN,Indonesia,West Nusa Tenggara,   0.660724000000000
IDNr118,World,IDN,Indonesia,East Nusa Tenggara,   0.652407000000000
IDNr120,World,IDN,Indonesia,West Kalimantan,   0.683959000000000
IDNr121,World,IDN,Indonesia,Central Kalimantan,   0.689343000000000
IDNr122,World,IDN,Indonesia,South Kalimantan,   0.698850000000000
IDNr123,World,IDN,Indonesia,East Kalimantan,   0.749069000000000
IDNr124,World,IDN,Indonesia,North Sulawesi,   0.728688000000000
IDNr125,World,IDN,Indonesia,Central Sulawesi,   0.664355000000000
IDNr126,World,IDN,Indonesia,South Sulawesi (incl Sulawesi Barat),   0.700106000000000
IDNr127,World,IDN,Indonesia,Southeast Sulawesi,   0.698870000000000
IDNr128,World,IDN,Indonesia,Gorontalo,   0.642122000000000
IDNr129,World,IDN,Indonesia,Maluku,   0.694684000000000
IDNr130,World,IDN,Indonesia,Irian Jaya (Papua and Papua Barat),   0.606993000000000
INDr101,World,IND,India,Andhra Pradesh,   0.649547000000000
INDr102,World,IND,India,Assam,   0.614034000000000
INDr103,World,IND,India,Bihar,   0.575140000000000
INDr104,World,IND,India,Goa,   0.759911000000000
INDr105,World,IND,India,Gujarat,   0.672343000000000
INDr106,World,IND,India,Haryana,   0.707965000000000
INDr107,World,IND,India,Himachal Pradesh,   0.724525000000000
INDr108,World,IND,India,Jammu and Kashmir,   0.688152000000000
INDr109,World,IND,India,Karnataka,   0.681742000000000
INDr110,World,IND,India,Kerala,   0.779322000000000
INDr111,World,IND,India,Madhya Pradesh,   0.605185000000000
INDr112,World,IND,India,Maharashtra,   0.695723000000000
INDr113,World,IND,India,Manipur,   0.695758000000000
INDr114,World,IND,India,Meghalaya,   0.656202000000000
INDr115,World,IND,India,Mizoram,   0.705420000000000
INDr116,World,IND,India,Nagaland,   0.679187000000000
INDr117,World,IND,India,Orissa,   0.605692000000000
INDr118,World,IND,India,Punjab,   0.722735000000000
INDr119,World,IND,India,Rajasthan,   0.629322000000000
INDr120,World,IND,India,Sikkim,   0.715896000000000
INDr121,World,IND,India,Tamil Nadu,   0.708381000000000
INDr122,World,IND,India,West Bengal,   0.640707000000000
INDr123,World,IND,India,Uttar Pradesh,   0.596011000000000
INDr124,World,IND,India,New Delhi,   0.745744000000000
INDr125,World,IND,India,Arunachal Pradesh,   0.659923000000000
INDr126,World,IND,India,Tripura,   0.657531000000000
INDr127,World,IND,India,Uttaranchal,   0.683415000000000
INDr128,World,IND,India,Jharkhand,   0.599325000000000
INDr129,World,IND,India,Chhattisgarh,   0.613350000000000
INDr130,World,IND,India,Telangana,   0.669323000000000
INDr131,World,IND,India,Chandigarth,   0.774555000000000
INDr132,World,IND,India,Dadra and Nagar Haveli,   0.662779000000000
INDr133,World,IND,India,Puducherry,   0.738808000000000
INDr134,World,IND,India,Daman and Diu,   0.707679000000000
INDr135,World,IND,India,Lakshadweep,   0.750165000000000
INDr136,World,IND,India,Andaman and Nicobar Islands,   0.739019000000000
IRLr101,World,IRL,Ireland,Border,   0.894438000000000
IRLr102,World,IRL,Ireland,Midland,   0.899150000000000
IRLr103,World,IRL,Ireland,West,   0.929334000000000
IRLr104,World,IRL,Ireland,Dublin,   0.963302000000000
IRLr105,World,IRL,Ireland,Mid-East,   0.926307000000000
IRLr106,World,IRL,Ireland,Mid-West,   0.922892000000000
IRLr107,World,IRL,Ireland,South-East,   0.913950000000000
IRLr108,World,IRL,Ireland,South-West,   0.951308000000000
IRNr101,World,IRN,Iran,Markazi,   0.791044000000000
IRNr102,World,IRN,Iran,Gilan,   0.802323000000000
IRNr103,World,IRN,Iran,Mazandaran,   0.821743000000000
IRNr104,World,IRN,Iran,EastAzarbayejan,   0.784717000000000
IRNr105,World,IRN,Iran,WestAzarbayejan,   0.760056000000000
IRNr106,World,IRN,Iran,Kermanshah,   0.794734000000000
IRNr107,World,IRN,Iran,Khuzestan,   0.800492000000000
IRNr108,World,IRN,Iran,Fars,   0.806798000000000
IRNr109,World,IRN,Iran,Kerman,   0.777197000000000
IRNr110,World,IRN,Iran,Khorasan-e-Razavi,   0.780628000000000
IRNr111,World,IRN,Iran,Esfahan,   0.829989000000000
IRNr112,World,IRN,Iran,Sistanand Baluchestan,   0.686881000000000
IRNr113,World,IRN,Iran,Kordestan,   0.746891000000000
IRNr114,World,IRN,Iran,Hamedan,   0.772530000000000
IRNr115,World,IRN,Iran,Chaharmahal and Bakhtiyari,   0.794589000000000
IRNr116,World,IRN,Iran,Lorestan,   0.779467000000000
IRNr117,World,IRN,Iran,Ilam,   0.814166000000000
IRNr118,World,IRN,Iran,Kohgiluyeh and Boyerahmad,   0.792063000000000
IRNr119,World,IRN,Iran,Bushehr,   0.810843000000000
IRNr120,World,IRN,Iran,Zanjan,   0.770929000000000
IRNr121,World,IRN,Iran,Semnan,   0.820925000000000
IRNr122,World,IRN,Iran,Yazd,   0.822397000000000
IRNr123,World,IRN,Iran,Hormozgan,   0.767510000000000
