asdf_id,shapeName,COORD_X,COORD_Y,poly_id,mun,mun_id,dep,dep_id,dep_mun,shapeID,imds,rank_imds,population_2020,urbano_2012,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,ln_NTLpc2012,ln_NTLpc2013,ln_NTLpc2014,ln_NTLpc2015,ln_NTLpc2016,ln_NTLpc2017,ln_NTLpc2018,ln_NTLpc2019,ln_NTLpc2020,ln_t400NTLpc2012,ln_t400NTLpc2013,ln_t400NTLpc2014,ln_t400NTLpc2015,ln_t400NTLpc2016,ln_t400NTLpc2017,ln_t400NTLpc2018,ln_t400NTLpc2019,ln_t400NTLpc2020,co2015,co2016,co2017,co2018,co2019,co2020,tr400_co2015,tr400_co2016,tr400_co2017,tr400_co2018,tr400_co2019,tr400_co2020,sdg1_1_eepr,sdg8_4_rem,sdg9_5_eutf,sdg10_2_iec
10,Santiago de Huari, -66.563699000000000, -19.164007000000002,194,Huari,41401,Oruro,5,Oruro-Huari,BOL-ADM3-33444609B12212981,  50.599997999999999,169,16633,31,  73.300003000000004,   0.183000000000000,  19.799999000000000,  31.500000000000000,  19.500000000000000,   3.200000000000000,16,  43.000000000000000,  28.000000000000000,  33.799999000000000,0,0,0,6,0,53,4,4,  12.500000000000000,  91.300003000000004,79,  45.299999000000000,1,1,   1.200000000000000,   0.800000000000000,  76.300003000000004,28,0,  64.199996999999996,32,40,   0.600000000000000,  73.500000000000000,  56.299999000000000,  13.500000000000000,  25.500000000000000,6,0,3,1,37,   2.200000000000000,   0.380000000000000,  21.700001000000000,  22.399999999999999,  78.900002000000001,   1.800000000000000,1,   0.600000000000000,0,0,0,0,  59.299999000000000,  90.900002000000001,   1.300000000000000,820,  27.549999000000000,  28.360001000000000,  82.739998000000000,  55.529998999999997,  88.580001999999993,  30.299999000000000,  46.330002000000000,  44.599997999999999,  41.110000999999997,  66.889999000000003,  30.190000999999999,  81.489998000000000,50,  73.129997000000003,  11.520000000000000,10122.454999999999927,10412.156000000000859,10695.972999999999956,11005.893000000000029,11307.682000000000698,11630.251000000000204,11953.504999999999200,12288.587999999999738,12642.960999999999331,13022.521000000000640,13372.784999999999854,13726.534999999999854,14102.000000000000000,14513.479999999999563,14922.045000000000073,15360.563000000000102,15800.409999999999854,16274.926999999999680,16737.682000000000698,17209.065999999998894,  13.009224000000000,  13.189469000000001,  13.454541000000001,  13.720776000000001,  13.752001999999999,  14.019753000000000,  13.930296000000000,  13.721118000000001,  13.829017000000000,  13.206909000000000,  13.314610000000000,  13.421779000000001,  13.527602000000000,  13.631344000000000,  13.732756999999999,  13.831890000000000,  13.929516000000000,  14.026648000000000, 397.981449999999995, 402.047520000000020, 404.101839999999982, 406.385859999999980, 407.854890000000012, 410.361879999999985, 398.971189999999979, 401.283630000000016, 403.606960000000015, 405.940670000000011, 408.285309999999981, 410.642729999999972,82.599998,16.9,23.799999,40
11,Pazña, -66.912813000000000, -18.613600999999999,180,Pazña,40602,Oruro,5,Oruro-Pazña,BOL-ADM3-33444609B81698958,  54.299999000000000,92,6054,0,  59.700001000000000,   0.097000000000000,  13.100000000000000,  19.200001000000000,  20.600000000000001,   8.400000000000000,24,  47.200001000000000,  32.599997999999999,  41.400002000000001,0,0,0,32,0,57,2,1,  13.400000000000000,  92.599997999999999,100,  50.000000000000000,1,1,   0.900000000000000,   0.800000000000000,  86.500000000000000,15,0,  83.500000000000000,37,64,   1.400000000000000,  73.699996999999996,  55.900002000000001,  11.000000000000000,  24.899999999999999,0,0,2,4,58,   2.500000000000000,   0.350000000000000,   9.900000000000000,  17.700001000000000,  84.000000000000000,   0.000000000000000,2,   1.400000000000000,0,0,0,0,  67.699996999999996,  91.599997999999999,   0.500000000000000,890,  35.779998999999997,  37.709999000000003,  78.550003000000004,  69.480002999999996,  83.129997000000003,  30.450001000000000,  57.349997999999999,  43.139999000000003,  54.680000000000000,  77.269997000000004,  31.680000000000000,  75.639999000000003,50,  77.879997000000003,  11.529999999999999,5430.051300000000083,5455.197299999999814,5476.214799999999741,5524.419399999999769,5598.102100000000064,5607.664099999999962,5648.528299999999945,5686.816399999999703,5743.046900000000278,5792.918899999999667,5846.273400000000038,5955.151399999999740,5969.627000000000407,5996.515099999999620,6057.332500000000437,6086.460000000000036,6157.290500000000065,6188.930699999999888,6241.345699999999852,6290.174799999999777,  13.507306000000000,  13.617607000000000,  13.512738000000001,  13.562443000000000,  13.369541000000000,  13.758463000000001,  13.765905000000000,  13.893813000000000,  14.000477000000000,  13.440675000000001,  13.495483999999999,  13.550511000000000,  13.606252000000000,  13.663116000000000,  13.721396000000000,  13.780654000000000,  13.840544000000000,  13.900681000000001, 398.974210000000028, 402.510829999999999, 404.816440000000000, 407.136230000000012, 409.990630000000010, 411.334409999999991, 399.627319999999997, 402.076199999999972, 404.538569999999993, 407.013669999999991, 409.501770000000022, 412.003510000000006,79.099998,20.200001,20,39
12,Villa Rivero, -65.852484000000004, -17.649075000000000,157,Villa Rivero,31402,Cochabamba,3,Cochabamba-Villa Rivero,BOL-ADM3-33444609B39428862,  52.500000000000000,130,9034,0,  67.300003000000004,   0.061000000000000,  32.299999000000000,  11.000000000000000,  24.700001000000000,   1.300000000000000,22,  57.000000000000000,  19.700001000000000,  25.700001000000000,1,0,0,33,0,66,2,3,  13.600000000000000,  89.900002000000001,50,  35.299999000000000,0,0,   0.800000000000000,   0.700000000000000,  93.099997999999999,52,0,  90.599997999999999,118,67,   0.300000000000000,  66.199996999999996,  44.900002000000001,  12.900000000000000,  22.700001000000000,11,0,1,4,61,   0.200000000000000,   0.450000000000000,  23.399999999999999,  18.000000000000000,  62.299999000000000,  47.400002000000001,1,   0.300000000000000,0,0,0,0,  67.800003000000004,  91.400002000000001,   1.200000000000000,388,  47.349997999999999,  30.739999999999998,  83.750000000000000,  54.150002000000001,  58.310001000000000,  46.639999000000003,  67.669998000000007,  37.919998000000000,  40.209999000000003,  58.060001000000000,  41.419998000000000,  88.349997999999999,50,  77.779999000000004,   5.120000000000000,5217.264600000000428,5348.154800000000250,5396.883799999999610,5620.024900000000343,5760.088399999999638,5984.637200000000121,6080.971700000000055,6232.795399999999972,6458.466800000000148,6629.201699999999619,6858.788599999999860,7272.148400000000038,7447.452100000000428,7698.512200000000121,7916.830100000000130,8084.530300000000352,8325.024400000000242,8533.939500000000407,8767.523400000000038,9018.558600000000297,  13.850720000000001,  13.915825000000000,  13.877556000000000,  14.070850000000000,  14.260408000000000,  14.491925000000000,  14.428947000000001,  14.448200000000000,  14.490512000000001,  13.842456000000000,  13.934018000000000,  14.025763000000000,  14.117775999999999,  14.209771000000000,  14.301347000000000,  14.392225000000000,  14.482606000000001,  14.572782000000000, 398.745479999999986, 400.558929999999975, 404.325499999999977, 404.755280000000027, 408.483549999999980, 411.336610000000007, 398.504239999999982, 400.961520000000007, 403.434390000000008, 405.922669999999982, 408.428440000000023, 410.950649999999996,54.700001,19.700001,23.5,47
13,Andamarca, -67.381114999999994, -18.892690000000002,191,Santiago de Andamarca,41201,Oruro,5,Oruro-Santiago de Andamarca,BOL-ADM3-33444609B55151365,  46.000000000000000,274,5380,0,  88.400002000000001,   0.236000000000000,   4.800000000000000,  52.599997999999999,  12.199999999999999,  45.400002000000001,6,  26.299999000000000,  43.599997999999999,  55.299999000000000,0,0,0,0,0,32,2,2,  14.100000000000000,  93.800003000000004,42,  52.500000000000000,1,0,   0.900000000000000,   0.800000000000000,  53.000000000000000,21,0,  48.099997999999999,38,19,   0.200000000000000,  70.900002000000001,  55.900002000000001,  13.100000000000000,  23.399999999999999,0,0,0,3,24,   4.700000000000000,   0.340000000000000,  19.399999999999999,  25.000000000000000,  94.199996999999996,   8.000000000000000,2,   0.200000000000000,0,0,0,0,  63.900002000000001,  91.599997999999999,   0.100000000000000,470,  14.490000000000000,  49.180000000000000,  74.529999000000004,  60.139999000000003,  77.400002000000001,  17.020000000000000,  36.580002000000000,  35.419998000000000,  25.030000999999999,  74.400002000000001,  22.770000000000000,  72.319999999999993,50,  75.930000000000007,   4.920000000000000,4679.690899999999601,4731.148400000000038,4782.608400000000074,4830.019500000000335,4881.487299999999777,4947.783199999999852,5018.858900000000176,5071.605499999999665,5125.676800000000185,5182.359900000000380,5234.332999999999629,5290.734900000000380,5339.071799999999712,5424.523400000000038,5494.847700000000259,5548.413099999999758,5609.747599999999693,5667.136700000000019,5732.784700000000157,5807.044899999999870,  12.475633999999999,  12.596403000000000,  12.598006000000000,  12.942038999999999,  13.156141000000000,  13.519964000000000,  13.544935000000001,  13.406496000000001,  13.893617000000001,  12.419456000000000,  12.596004000000001,  12.772676000000001,  12.949611000000001,  13.126505999999999,  13.303044999999999,  13.478982000000000,  13.654616000000001,  13.830409000000000, 400.308929999999975, 401.777829999999994, 404.389740000000018, 405.957580000000007, 409.858699999999999, 410.618929999999978, 399.980959999999982, 402.165740000000028, 404.363069999999993, 406.573149999999998, 408.796109999999999, 411.030030000000011,90,35.599998,16.700001,26
14,Chacarilla, -68.171627999999998, -17.548560999999999,112,Chacarilla,21803,La Paz,4,La Paz-Chacarilla,BOL-ADM3-33444609B33779243,  43.099997999999999,302,2282,0,  96.800003000000004,   0.252000000000000,   0.100000000000000,  38.500000000000000,  13.600000000000000,  24.399999999999999,4,  22.399999999999999,  27.700001000000000,  34.099997999999999,0,0,0,0,0,51,8,13,   5.300000000000000,  93.099997999999999,85,  64.099997999999999,0,0,   0.900000000000000,   0.900000000000000,  12.699999999999999,10,0,  62.700001000000000,17,11,   0.100000000000000,  76.199996999999996,  68.400002000000001,  14.199999999999999,  18.700001000000000,0,0,0,1,34,   3.300000000000000,   0.330000000000000,  11.900000000000000,  27.200001000000000,  95.400002000000001,   0.000000000000000,2,   0.100000000000000,0,0,0,0,  28.799999000000000,  91.000000000000000,   0.000000000000000,290,   9.720000000000001,  49.470001000000003,  80.690002000000007,  41.340000000000003,  71.949996999999996,   1.710000000000000,  38.970001000000003,  43.950001000000000,  17.629999000000002,  81.040001000000004,  20.600000000000001,  76.949996999999996,50,  60.630001000000000,   2.140000000000000,1586.059199999999919,1619.477799999999888,1645.249099999999999,1681.016000000000076,1729.134199999999964,1755.204099999999926,1794.175799999999981,1841.449200000000019,1881.186400000000049,1924.701399999999921,1967.782799999999952,2007.517599999999902,2045.137799999999970,2100.690900000000056,2139.153299999999945,2182.192900000000009,2227.088900000000194,2273.631800000000112,2326.297900000000027,2374.249299999999948,  12.200443999999999,  13.137618000000000,  12.999252000000000,  13.428953000000000,  13.075991000000000,  13.826432000000000,  13.714197000000000,  13.697813999999999,  13.914567999999999,  12.637314999999999,  12.814082000000001,  12.989806000000000,  13.164206999999999,  13.337021000000000,  13.508654000000000,  13.678851000000000,  13.848159000000001,  14.017213000000000, 400.138890000000004, 402.649440000000027, 404.902829999999994, 409.159179999999992, 413.223299999999995, 412.591029999999989, 400.118499999999983, 402.890139999999974, 405.680970000000002, 408.490749999999991, 411.317049999999995, 414.158779999999979,91.800003,36.400002,10,17
15,Arbieto, -66.065629000000001, -17.559227000000000,126,Arbieto,30403,Cochabamba,3,Cochabamba-Arbieto,BOL-ADM3-33444609B65270572,  50.900002000000001,165,23940,20,  58.500000000000000,   0.138000000000000,  42.700001000000000,  18.100000000000001,  23.399999999999999,   1.200000000000000,34,  61.700001000000000,  33.000000000000000,  41.900002000000001,1,0,0,23,37,66,4,3,  10.199999999999999,  93.599997999999999,87,  67.800003000000004,1,0,   1.000000000000000,   0.600000000000000,  70.699996999999996,54,0,  82.000000000000000,125,64,   0.200000000000000,  69.199996999999996,  41.700001000000000,   9.300000000000001,  25.200001000000000,4,0,2,1,58,   0.700000000000000,   0.400000000000000,  13.800000000000001,  20.799999000000000,  50.400002000000001,  22.200001000000000,1,   0.200000000000000,0,0,0,8,  67.400002000000001,  90.699996999999996,   4.200000000000000,283,  46.040000999999997,  29.209999000000000,  77.550003000000004,  62.360000999999997,  74.160004000000001,  37.080002000000000,  64.529999000000004,  38.240001999999997,  39.180000000000000,  62.240001999999997,  42.799999000000000,  88.870002999999997,50,  44.740001999999997,   7.220000000000000,9873.287099999999555,10350.146000000000640,10982.250000000000000,11390.994000000000597,12068.503000000000611,12650.873999999999796,13375.626000000000204,14042.314000000000306,14758.995999999999185,15506.115999999999985,16325.072000000000116,17093.061000000001513,17839.953000000001339,18958.460999999999331,19876.848000000001775,21081.153999999998632,22281.616999999998370,23464.405999999999040,24769.831999999998516,26144.528999999998632,  14.280630000000000,  14.418004000000000,  14.425545000000000,  14.725285000000000,  14.781401000000001,  14.911775000000000,  14.849731999999999,  15.007871000000000,  15.215885999999999,  14.288041000000000,  14.400168000000001,  14.512058000000000,  14.623709000000000,  14.734900000000000,  14.845670000000000,  14.956166000000000,  15.066710000000000,  15.177350000000001, 397.873899999999992, 401.002470000000017, 403.424770000000024, 405.903869999999984, 408.844910000000027, 411.317499999999995, 398.096470000000011, 400.726229999999987, 403.373019999999997, 406.036870000000022, 408.717930000000024, 411.416499999999985,59.599998,19.9,18.200001,93
16,Papel Pampa, -67.709664000000004, -17.697078999999999,111,Papel Pampa,21802,La Paz,4,La Paz-Papel Pampa,BOL-ADM3-33444609B96301403,  50.299999000000000,178,7402,0,  94.000000000000000,   0.200000000000000,  21.899999999999999,  23.100000000000001,  21.700001000000000,  25.000000000000000,29,  24.500000000000000,  30.899999999999999,  37.700001000000000,0,0,0,13,0,57,2,4,   8.000000000000000,  93.599997999999999,94,  62.000000000000000,0,0,   0.800000000000000,   0.800000000000000,  62.200001000000000,52,0,  55.299999000000000,24,18,   0.100000000000000,  77.199996999999996,  65.500000000000000,  14.800000000000001,  21.200001000000000,0,1,0,2,36,   1.400000000000000,   0.340000000000000,  13.000000000000000,  27.899999999999999,  55.000000000000000,   0.000000000000000,2,   0.100000000000000,0,8,0,0,  85.800003000000004,  94.500000000000000,   0.000000000000000,608,  20.149999999999999,  48.799999000000000,  78.080001999999993,  63.820000000000000,  59.360000999999997,  32.320000000000000,  38.790000999999997,  48.290000999999997,  21.980000000000000,  78.930000000000007,  34.909999999999997,  74.699996999999996,58,  89.089995999999999,   6.780000000000000,5466.791500000000269,5537.414999999999964,5609.535600000000159,5713.720699999999852,5759.047400000000380,5840.973600000000260,5942.109400000000278,6056.524900000000343,6127.947799999999916,6156.640599999999722,6231.128899999999703,6343.017100000000028,6441.123499999999694,6508.656299999999646,6579.880900000000111,6692.377900000000409,6788.118199999999888,6856.410600000000159,6951.833999999999833,7031.204600000000028,  10.970250000000000,  11.605027000000000,  12.018224999999999,  12.159440000000000,  11.967169999999999,  12.427042999999999,  12.382975000000000,  12.301307000000000,  11.613662000000000,  11.546481999999999,  11.650993000000000,  11.754092000000000,  11.854224000000000,  11.950495000000000,  12.042769000000000,  12.130960000000000,  12.215937000000000,  12.299198000000001, 401.602449999999976, 403.338900000000024, 404.430150000000026, 405.701450000000023, 410.513699999999972, 411.310909999999978, 401.079319999999996, 403.090550000000007, 405.113429999999994, 407.149540000000002, 409.199400000000026, 411.259799999999984,88.199997,23.5,20,23
17,Umala, -67.997013999999993, -17.403860000000002,95,Umala,21302,La Paz,4,La Paz-Umala,BOL-ADM3-33444609B33786797,  51.200001000000000,157,8103,0,  85.800003000000004,   0.199000000000000,  19.899999999999999,  23.100000000000001,  21.700001000000000,  15.000000000000000,58,  24.000000000000000,  30.600000000000001,  37.599997999999999,0,0,0,11,0,36,3,2,   6.500000000000000,  92.400002000000001,61,  64.300003000000004,1,0,   0.900000000000000,   0.900000000000000,  52.400002000000001,37,0,  61.900002000000001,44,37,   0.100000000000000,  81.300003000000004,  74.800003000000004,   6.900000000000000,  10.600000000000000,0,0,2,3,37,   0.900000000000000,   0.360000000000000,  11.800000000000001,  19.299999000000000,  64.300003000000004,   6.400000000000000,2,   0.100000000000000,0,0,0,3,  81.300003000000004,  90.500000000000000,   0.000000000000000,660,  23.320000000000000,  41.439999000000000,  79.699996999999996,  58.320000000000000,  79.669998000000007,  22.389999000000000,  46.939999000000000,  56.380001000000000,  42.049999000000000,  76.040001000000004,  38.110000999999997,  77.419998000000007,50,  68.540001000000004,   7.550000000000000,9212.226599999999962,9275.902299999999741,9280.260700000000725,9245.920899999999165,9008.367200000000594,8997.836900000000242,8944.953100000000632,8883.502899999999499,8830.304700000000594,8670.352500000000873,8626.450199999999313,8631.854499999999462,8579.486300000000483,8542.633799999999610,8551.913099999999758,8463.192399999999907,8349.485399999999572,8322.935499999999593,8286.040000000000873,8196.383799999999610,  12.430891000000001,  12.562643000000000,  12.898828000000000,  13.028442000000000,  12.888318000000000,  14.134199000000001,  14.144353000000001,  14.040092000000000,  14.185772999999999,  12.365579000000000,  12.616412000000000,  12.867352000000000,  13.118449000000000,  13.369837000000000,  13.621416000000000,  13.871886000000000,  14.121233999999999,  14.370120000000000, 399.935090000000002, 402.592499999999973, 404.351530000000025, 407.689729999999997, 411.446930000000009, 411.779330000000016, 399.956729999999993, 402.472690000000000, 405.004300000000001, 407.552000000000021, 410.114559999999983, 412.691100000000006,82.5,35.5,21.200001,37
18,Oruro, -67.091247999999993, -17.960405999999999,164,Oruro,40101,Oruro,5,Oruro-Oruro,BOL-ADM3-33444609B89522171,  67.400002000000001,9,302643,100,  24.899999999999999,   0.029000000000000,  72.199996999999996,  19.200001000000000,  20.600000000000001,   0.000000000000000,,  80.000000000000000,  22.200001000000000,  27.899999999999999,0,0,0,46,317,43,3,1,  36.599997999999999,  97.599997999999999,0,  40.599997999999999,2,0,   0.600000000000000,   0.700000000000000,  99.900002000000001,69,0,  95.599997999999999,304,97,   1.700000000000000,  61.900002000000001,  45.099997999999999,  12.000000000000000,  19.899999999999999,35,10,4,5,80,   5.500000000000000,   0.250000000000000,   5.300000000000000,  21.899999999999999,  26.899999999999999, 697.400020000000040,1,   1.700000000000000,0,0,0,4,  86.800003000000004,  92.300003000000004,  21.899999999999999,780,  79.080001999999993,  60.169998000000000,  79.610000999999997,  62.320000000000000,  60.909999999999997,  55.810001000000000,  81.430000000000007,  58.409999999999997,  66.940002000000007,  87.330001999999993,  77.379997000000003,  86.370002999999997,50,  68.360000999999997,  36.320000000000000,196906.250000000000000,201842.130000000004657,208394.589999999996508,212934.690000000002328,217298.029999999998836,222941.160000000003492,228529.380000000004657,235709.950000000011642,241315.890000000013970,246890.059999999997672,253135.720000000001164,260075.769999999989523,267011.219999999972060,273951.719999999972060,281573.380000000004657,287548.440000000002328,294769.219999999972060,302054.190000000002328,309750.500000000000000,317430.880000000004657,  15.179577999999999,  15.309381000000000,  15.494771999999999,  15.610170999999999,  15.799557000000000,  15.882572000000000,  15.837160000000001,  15.796590999999999,  15.738008000000001,  15.313829000000000,  15.394498000000000,  15.474856000000001,  15.554368000000000,  15.632542000000001,  15.709028000000000,  15.783896000000000,  15.857647999999999,  15.930915000000001, 400.286929999999984, 402.770140000000026, 405.211909999999989, 406.556179999999983, 409.119599999999991, 411.402559999999994, 400.483060000000023, 402.631439999999998, 404.790770000000009, 406.961059999999975, 409.143219999999985, 411.337249999999983,21.6,7.4000001,25.5,54
19,Huayllamarca, -67.820310000000006, -17.927772000000001,198,Huayllamarca,41601,Oruro,5,Oruro-Huayllamarca,BOL-ADM3-33444609B49437729,  47.500000000000000,241,5715,0,  91.000000000000000,   0.280000000000000,   4.300000000000000,  52.599997999999999,  12.199999999999999,  15.900000000000000,4,  33.099997999999999,  28.100000000000001,  33.099997999999999,0,0,0,17,0,71,1,4,  10.900000000000000,  93.699996999999996,100,  50.000000000000000,0,0,   1.000000000000000,   0.800000000000000,  50.599997999999999,13,0,  36.799999000000000,28,16,   0.100000000000000,  78.199996999999996,  62.900002000000001,  14.100000000000000,  19.100000000000001,0,0,1,3,19,   2.600000000000000,   0.340000000000000,  10.199999999999999,  22.000000000000000,  92.900002000000001,   0.000000000000000,2,   0.100000000000000,0,0,0,0,  93.800003000000004,  88.300003000000004,   0.200000000000000,399,  11.570000000000000,  37.220001000000003,  79.489998000000000,  65.050003000000004,  69.040001000000004,  13.029999999999999,  32.189999000000000,  47.540000999999997,  34.090000000000003,  81.069999999999993,  25.160000000000000,  73.330001999999993,50,  89.040001000000004,   3.970000000000000,5822.347700000000259,5784.307099999999991,5771.514600000000428,5761.428700000000390,5722.602100000000064,5692.675799999999981,5688.268600000000333,5657.898400000000038,5642.376500000000306,5613.269500000000335,5586.954600000000028,5560.159700000000157,5535.457000000000335,5514.323699999999917,5493.621100000000297,5483.958999999999833,5468.213399999999638,5447.087900000000445,5426.923799999999574,5402.308600000000297,  12.617414000000000,  13.060987000000001,  13.396777999999999,  13.521523000000000,  13.454311000000001,  13.860125000000000,  13.860334000000000,  13.721030000000001,  13.854123000000000,  12.927390000000001,  13.069546000000001,  13.210887000000000,  13.350610000000000,  13.488375000000000,  13.624271000000000,  13.758303000000000,  13.891064000000000,  14.023402000000001, 401.023099999999999, 403.246800000000007, 404.537509999999997, 406.113890000000026, 411.368650000000002, 411.704160000000002, 400.691469999999981, 402.928560000000004, 405.179109999999980, 407.444759999999974, 409.725619999999992, 412.018430000000023,87.5,25.700001,31.299999,22
